YY,MM,DD,WDIR,WSPD,ATMP,WTMP ,DISC ,Bloom
2021,8,30,6.0,8.62,17.15,17.27,81.6,False
2021,8,31,1.0,3.44,16.25,17.55,71.5,False
2021,9,1,1.0,3.72,16.5,17.74,68.2,False
2021,9,2,2.0,2.54,16.6,17.77,64.6,False
2021,9,3,4.0,5.07,17.4,17.7,62.4,False
2021,9,4,5.0,6.04,16.1,17.63,61.1,False
2021,9,5,7.0,10.14,16.05,17.6,60.2,False
2021,9,6,7.0,6.93,14.8,17.53,60.3,False
2021,9,7,6.0,9.62,16.35,17.4,63.8,False
2021,9,8,7.0,11.88,15.55,17.2,63.3,False
2021,9,9,6.0,4.34,16.05,17.11,62.1,False
2021,9,10,4.0,3.58,16.05,17.12,60.5,False
2021,9,11,6.0,8.97,17.35,17.15,58.4,False
2021,9,12,7.0,7.19,14.3,17.0,54.4,False
2021,9,13,2.0,6.27,13.95,16.85,51.9,False
2021,9,14,3.0,8.2,14.75,16.83,59.0,False
2021,9,15,6.0,8.29,15.0,16.84,57.6,False
2021,9,16,4.0,9.2,16.45,16.78,59.5,False
2021,9,17,6.0,8.64,16.95,16.57,66.2,False
2021,9,18,7.0,5.19,14.45,16.39,64.9,False
2021,9,19,4.0,9.29,16.85,16.32,62.9,False
2021,9,20,4.0,8.03,18.65,16.21,67.6,False
2021,9,21,7.0,8.88,13.25,16.05,77.9,False
2021,9,22,5.0,3.05,12.5,15.98,75.7,False
2021,9,23,2.0,3.7,13.15,15.92,73.7,False
2021,9,24,7.0,5.23,13.8,15.79,70.0,False
2021,9,25,7.0,9.01,11.3,15.48,65.4,False
2021,9,26,4.0,3.26,13.75,15.21,62.2,False
2021,9,27,1.0,3.24,12.1,15.07,59.1,False
2021,9,28,4.0,4.77,12.85,15.02,57.6,False
2021,9,29,2.0,5.92,13.9,14.97,56.2,False
2021,9,30,2.0,3.86,14.55,14.99,53.1,False
2021,10,1,2.0,1.76,14.8,14.97,52.7,False
2021,10,2,1.0,4.74,14.8,14.97,55.8,False
2021,10,3,1.0,5.43,12.7,14.97,71.2,False
2021,10,4,0.0,2.57,14.1,14.94,76.4,False
2021,10,5,6.0,4.08,14.2,14.84,83.5,False
2021,10,6,4.0,2.69,12.9,14.8,77.9,False
2021,10,7,3.0,2.68,14.4,14.76,70.8,False
2021,10,8,2.0,4.25,14.0,14.75,67.1,False
2021,10,9,3.0,2.88,15.15,14.75,65.8,False
2021,10,10,3.0,8.87,15.3,14.68,86.6,False
2021,10,11,5.0,8.27,13.8,14.55,116.0,False
2021,10,12,0.0,3.24,14.1,14.35,189.0,False
2021,10,13,0.0,4.9,13.6,14.18,196.0,False
2021,10,14,3.0,11.28,14.4,14.02,167.0,False
2021,10,15,6.0,10.2,10.75,13.9,147.0,False
2021,10,16,7.0,9.78,9.85,13.78,128.0,False
2021,10,17,7.0,10.82,12.05,13.76,115.0,False
2021,10,18,4.0,3.36,12.4,13.82,107.0,False
2021,10,19,5.0,5.91,13.2,13.78,99.8,False
2021,10,20,0.0,5.82,6.85,13.68,94.1,False
2021,10,21,0.0,5.37,4.05,13.46,88.6,False
2021,10,22,0.0,4.6,4.65,13.18,86.7,False
2021,10,23,7.0,5.72,6.15,12.93,83.9,False
2021,10,24,0.0,4.98,5.45,12.87,82.1,False
2021,10,25,1.0,6.53,5.75,12.86,81.3,False
2021,10,26,1.0,5.74,5.5,12.78,79.4,False
2021,10,27,2.0,7.39,8.1,12.58,77.4,False
2021,10,28,3.0,7.25,9.5,12.35,85.2,False
2021,10,29,0.0,4.03,9.6,12.11,83.9,False
2021,10,30,2.0,3.97,9.05,12.01,81.0,False
2021,10,31,7.0,10.22,6.15,11.8,79.5,False
2022,6,1,6.0,11.01,6.2,2.72,2500.0,False
2022,6,2,4.0,5.34,5.2,2.72,2300.0,False
2022,6,3,6.0,6.73,6.15,2.63,2120.0,False
2022,6,4,6.0,4.98,5.75,2.57,1980.0,False
2022,6,5,1.0,4.98,4.55,2.72,1840.0,False
2022,6,6,1.0,3.78,8.2,2.68,1720.0,False
2022,6,7,6.0,5.56,7.45,2.6,1620.0,False
2022,6,8,6.0,4.8,7.1,2.69,1530.0,False
2022,6,9,6.0,5.75,9.0,2.72,1460.0,False
2022,6,10,6.0,6.52,7.65,2.74,1380.0,False
2022,6,11,1.0,5.43,7.4,2.77,1290.0,False
2022,6,12,5.0,3.92,7.25,2.47,1210.0,False
2022,6,13,2.0,4.66,5.4,2.48,1170.0,False
2022,6,14,2.0,8.99,5.85,2.69,1200.0,False
2022,6,15,1.0,5.7,7.3,2.99,1170.0,False
2022,6,16,6.0,8.35,6.9,3.32,1110.0,False
2022,6,17,6.0,9.05,10.3,3.6,1070.0,False
2022,6,18,0.0,3.88,10.9,3.71,1000.0,False
2022,6,19,3.0,6.13,6.85,3.68,916.0,False
2022,6,20,3.0,5.45,6.5,3.58,856.0,False
2022,6,21,5.0,5.55,9.05,3.51,832.0,False
2022,6,22,6.0,9.12,10.85,3.49,804.0,False
2022,6,23,5.0,8.5,10.8,3.55,769.0,False
2022,6,24,1.0,4.15,9.55,3.55,716.0,False
2022,6,25,2.0,5.69,7.35,3.4,666.0,False
2022,6,26,6.0,10.04,8.95,3.33,628.0,False
2022,6,27,6.0,8.84,8.05,3.25,616.0,False
2022,6,28,5.0,5.86,9.95,3.24,582.0,False
2022,6,29,5.0,4.83,9.85,3.41,533.0,False
2022,6,30,3.0,7.88,9.05,3.61,516.0,False
2022,7,1,6.0,6.49,10.2,3.71,489.0,False
2022,7,2,6.0,9.85,10.55,3.77,470.0,False
2022,7,3,6.0,6.62,11.9,3.86,438.0,False
2022,7,4,1.0,5.45,5.65,4.06,411.0,False
2022,7,5,1.0,4.83,8.45,4.49,402.0,False
2022,7,6,1.0,4.38,10.8,4.85,400.0,False
2022,7,7,5.0,2.91,8.9,5.17,385.0,False
2022,7,8,7.0,3.46,12.15,5.65,362.0,False
2022,7,9,6.0,5.48,13.75,5.83,343.0,False
2022,7,10,5.0,4.11,9.7,5.89,351.0,False
2022,7,11,6.0,7.17,11.15,5.62,391.0,False
2022,7,12,0.0,4.19,12.0,5.06,414.0,False
2022,7,13,7.0,3.72,10.5,4.72,388.0,False
2022,7,14,6.0,5.11,12.65,5.01,354.0,False
2022,7,15,2.0,3.8,8.7,5.13,329.0,False
2022,7,16,3.0,3.13,8.7,5.22,310.0,False
2022,7,17,2.0,3.71,6.75,5.35,295.0,False
2022,7,18,3.0,3.67,8.15,5.56,282.0,False
2022,7,19,2.0,6.04,12.4,5.76,322.0,False
2022,7,20,6.0,5.22,9.9,5.97,408.0,False
2022,7,21,6.0,10.36,15.1,6.0,402.0,False
2022,7,22,6.0,6.5,12.1,6.04,359.0,False
2022,7,23,6.0,4.8,15.0,7.27,324.0,False
2022,7,24,6.0,5.67,10.6,9.43,310.0,False
2022,7,25,6.0,9.27,11.65,10.26,301.0,False
2022,7,26,5.0,6.95,12.2,9.65,295.0,False
2022,7,27,4.0,4.24,10.7,8.01,311.0,False
2022,7,28,6.0,7.73,12.35,7.95,308.0,False
2022,7,29,6.0,8.09,13.05,9.52,297.0,False
2022,7,30,6.0,6.27,13.6,10.35,280.0,False
2022,7,31,5.0,5.75,13.3,11.07,264.0,False
2022,8,1,6.0,4.95,13.8,11.65,275.0,False
2022,8,2,4.0,5.56,12.65,12.32,283.0,False
2022,8,3,6.0,8.4,14.0,12.55,283.0,False
2022,8,4,6.0,4.48,14.4,12.69,270.0,False
2022,8,5,3.0,5.37,13.45,12.8,257.0,False
2022,8,6,5.0,7.68,15.8,12.82,256.0,False
2022,8,7,1.0,4.79,13.5,12.83,255.0,False
2022,8,8,7.0,4.04,13.5,12.87,262.0,False
2022,8,9,5.0,7.42,13.9,12.94,255.0,False
2022,8,10,6.0,7.42,16.4,13.08,245.0,False
2022,8,11,0.0,4.29,14.65,13.33,237.0,False
2022,8,12,6.0,4.82,14.65,13.28,228.0,False
2022,8,13,2.0,3.27,13.4,14.05,220.0,False
2022,8,14,2.0,3.22,12.4,14.19,213.0,False
2022,8,15,2.0,2.01,12.9,14.09,206.0,False
2022,8,16,2.0,2.47,15.15,13.87,197.0,False
2022,8,17,4.0,4.52,15.9,14.41,193.0,False
2022,8,18,4.0,5.43,16.45,15.08,191.0,False
2022,8,19,2.0,3.42,15.55,15.21,188.0,False
2022,8,20,0.0,3.32,16.5,15.64,186.0,False
2022,8,21,7.0,2.67,16.7,16.22,182.0,False
2022,8,22,6.0,4.71,17.05,16.46,178.0,False
2022,8,23,3.0,3.79,16.0,16.63,175.0,False
2022,8,24,2.0,3.58,15.8,16.7,178.0,False
2022,8,25,1.0,3.92,14.6,16.59,179.0,False
2022,8,26,5.0,5.49,15.9,16.44,179.0,False
2022,8,27,5.0,4.73,17.3,16.32,177.0,False
2022,8,28,4.0,7.37,17.8,16.21,175.0,False
2022,8,29,5.0,6.51,17.6,16.14,174.0,False
2022,8,30,6.0,11.33,17.35,15.81,168.0,False
2022,8,31,6.0,8.67,17.0,15.59,167.0,False
2022,9,1,7.0,3.13,15.5,15.42,167.0,False
2022,9,2,5.0,8.76,17.9,15.16,163.0,False
2022,9,3,0.0,5.67,12.75,14.94,155.0,False
2022,9,4,3.0,3.6,13.2,15.09,145.0,False
2022,9,5,3.0,3.49,13.3,15.56,124.0,False
2022,9,6,3.0,4.76,14.9,15.77,113.0,False
2022,9,7,4.0,4.5,16.1,15.91,108.0,False
2022,9,8,4.0,4.89,17.3,15.81,105.0,False
2022,9,9,0.0,5.09,16.7,15.71,116.0,False
2022,9,10,6.0,3.64,14.9,15.61,122.0,False
2022,9,11,6.0,2.07,14.65,15.58,117.0,False
2022,9,12,6.0,3.77,15.4,15.64,114.0,False
2022,9,13,0.0,5.67,16.0,15.51,110.0,False
2022,9,14,0.0,4.12,12.3,15.42,105.0,False
2022,9,15,3.0,7.31,13.2,15.4,108.0,False
2022,9,16,2.0,9.27,12.3,15.34,339.0,False
2022,9,17,2.0,5.3,14.15,15.19,1150.0,False
2022,9,18,2.0,4.71,14.15,14.98,1130.0,False
2022,9,19,6.0,6.63,14.4,14.91,873.0,False
2022,9,20,4.0,4.48,15.55,14.78,679.0,False
2022,9,21,6.0,10.26,14.9,14.48,539.0,False
2022,9,22,0.0,7.58,9.3,14.03,444.0,False
2022,9,23,5.0,6.35,10.6,13.5,385.0,False
2022,9,24,4.0,5.02,12.4,13.4,340.0,False
2022,9,25,5.0,3.75,11.35,13.21,323.0,False
2022,9,26,0.0,10.01,10.0,13.0,345.0,False
2022,9,27,0.0,6.5,6.3,12.82,338.0,False
2022,9,28,0.0,4.17,6.5,12.77,312.0,False
2022,9,29,5.0,6.1,9.65,12.91,285.0,False
2022,9,30,5.0,5.74,11.5,12.88,265.0,False
2022,10,1,1.0,5.95,10.15,12.78,252.0,False
2022,10,2,2.0,6.14,9.4,12.6,242.0,False
2022,10,3,5.0,5.67,10.75,12.59,232.0,False
2022,10,4,6.0,4.62,13.1,12.63,222.0,False
2022,10,5,5.0,5.08,13.3,12.71,220.0,False
2022,10,6,0.0,6.42,9.7,12.5,224.0,False
2022,10,7,0.0,6.06,3.85,12.09,228.0,False
2022,10,8,6.0,12.05,8.0,11.84,226.0,False
2022,10,9,0.0,3.59,5.85,11.78,221.0,False
2022,10,10,5.0,6.12,6.7,11.76,215.0,False
2022,10,11,4.0,7.11,10.3,11.86,206.0,False
2022,10,12,3.0,10.16,11.5,11.76,204.0,False
2022,10,13,7.0,6.8,6.85,11.53,203.0,False
2022,10,14,7.0,2.9,5.05,11.34,205.0,False
2022,10,15,5.0,5.7,5.2,10.97,205.0,False
2022,10,16,7.0,4.8,5.85,10.39,201.0,False
2022,10,17,0.0,8.9,1.75,9.9,203.0,False
2022,10,18,0.0,10.04,1.35,9.63,202.0,False
2022,10,19,0.0,7.04,2.2,9.45,203.0,False
2022,10,20,7.0,6.32,4.25,9.42,199.0,False
2022,10,21,5.0,8.07,7.85,9.37,191.0,False
2022,10,22,2.0,5.45,8.8,9.17,183.0,False
2022,10,23,2.0,6.68,8.3,9.05,176.0,False
2022,10,24,3.0,11.33,9.25,8.92,198.0,False
2022,10,25,5.0,8.17,7.8,8.71,236.0,False
2022,10,26,7.0,9.22,4.1,8.55,248.0,False
2022,10,27,7.0,5.66,4.25,8.39,242.0,False
2022,10,28,4.0,9.51,8.25,8.35,232.0,False
2022,10,29,5.0,8.92,8.8,8.35,223.0,False
2022,10,30,5.0,5.26,8.95,8.3,215.0,False
2022,10,31,4.0,3.24,7.4,8.31,209.0,False
2023,6,1,2.0,4.16,7.45,2.78,1370.0,False
2023,6,2,2.0,4.64,9.55,2.45,1290.0,False
2023,6,3,1.0,4.15,13.5,2.03,1210.0,False
2023,6,4,2.0,3.11,10.45,1.62,1140.0,False
2023,6,5,1.0,5.0,10.05,1.44,1150.0,False
2023,6,6,1.0,5.55,9.15,1.64,1120.0,False
2023,6,7,1.0,4.8,9.9,1.8,1050.0,False
2023,6,8,6.0,5.03,10.95,1.97,977.0,False
2023,6,9,6.0,6.62,8.85,2.03,919.0,False
2023,6,10,0.0,4.17,8.1,2.11,861.0,False
2023,6,11,1.0,5.13,7.1,2.31,807.0,False
2023,6,12,6.0,5.15,7.15,2.36,748.0,False
2023,6,13,0.0,6.24,10.4,2.64,701.0,False
2023,6,14,0.0,4.18,8.05,2.91,658.0,False
2023,6,15,0.0,3.35,6.35,3.04,620.0,False
2023,6,16,7.0,4.23,9.6,3.14,580.0,False
2023,6,17,6.0,5.59,8.9,3.41,545.0,False
2023,6,18,2.0,5.68,5.95,3.54,517.0,False
2023,6,19,2.0,5.4,7.2,3.49,486.0,False
2023,6,20,2.0,5.22,8.15,3.45,456.0,False
2023,6,21,2.0,4.19,8.55,3.44,427.0,False
2023,6,22,2.0,3.59,8.7,3.43,404.0,False
2023,6,23,2.0,2.82,8.4,3.43,386.0,False
2023,6,24,1.0,5.09,12.95,3.59,377.0,False
2023,6,25,2.0,9.28,8.8,3.65,414.0,False
2023,6,26,0.0,5.42,10.1,3.75,423.0,False
2023,6,27,0.0,3.83,10.8,4.03,407.0,False
2023,6,28,2.0,3.63,7.1,4.28,385.0,False
2023,6,29,3.0,6.0,7.15,4.43,406.0,False
2023,6,30,3.0,3.11,5.9,4.53,403.0,False
2023,7,1,1.0,2.9,6.6,4.64,387.0,False
2023,7,2,6.0,5.25,12.8,4.69,358.0,False
2023,7,3,3.0,3.78,11.05,4.7,337.0,False
2023,7,4,2.0,3.99,8.35,4.55,327.0,False
2023,7,5,5.0,3.45,10.45,4.25,301.0,False
2023,7,6,0.0,5.22,10.75,4.12,291.0,False
2023,7,7,6.0,7.21,10.55,4.17,279.0,False
2023,7,8,0.0,3.91,11.5,4.28,271.0,False
2023,7,9,6.0,6.57,9.25,4.41,254.0,False
2023,7,10,5.0,6.48,12.0,4.7,247.0,False
2023,7,11,6.0,7.71,11.55,5.21,239.0,False
2023,7,12,6.0,3.66,10.15,6.28,234.0,False
2023,7,13,4.0,3.82,9.25,7.24,224.0,False
2023,7,14,4.0,3.16,11.75,8.68,211.0,False
2023,7,15,6.0,4.32,10.8,9.46,202.0,False
2023,7,16,6.0,5.53,12.95,10.14,198.0,False
2023,7,17,6.0,5.15,11.35,10.96,196.0,False
2023,7,18,6.0,4.81,12.8,10.5,195.0,False
2023,7,19,6.0,3.24,12.35,10.23,195.0,False
2023,7,20,2.0,5.67,10.9,10.38,208.0,False
2023,7,21,6.0,5.62,14.0,9.79,205.0,False
2023,7,22,4.0,3.48,13.75,9.64,202.0,False
2023,7,23,6.0,2.86,14.0,10.89,193.0,False
2023,7,24,0.0,3.15,15.85,13.38,186.0,False
2023,7,25,6.0,4.57,16.2,15.2,178.0,True
2023,7,26,2.0,3.83,15.8,16.08,233.0,False
2023,7,27,4.0,5.54,16.05,16.5,323.0,False
2023,7,28,6.0,4.61,16.5,16.68,297.0,False
2023,7,29,0.0,2.82,16.65,16.72,262.0,False
2023,7,30,6.0,8.17,16.7,16.7,234.0,False
2023,7,31,6.0,3.15,16.3,16.78,217.0,False
2023,8,1,3.0,3.62,15.0,16.86,203.0,False
2023,8,2,6.0,6.3,17.4,17.05,192.0,False
2023,8,3,6.0,4.57,18.8,17.17,182.0,False
2023,8,4,1.0,3.8,17.8,17.35,179.0,False
2023,8,5,3.0,2.26,17.8,17.67,171.0,False
2023,8,6,3.0,3.45,17.3,18.13,158.0,False
2023,8,7,6.0,3.42,17.9,18.37,152.0,False
2023,8,8,6.0,5.47,19.25,18.3,151.0,False
2023,8,9,6.0,7.58,17.7,17.95,152.0,False
2023,8,10,7.0,6.6,16.8,17.56,147.0,False
2023,8,11,2.0,8.4,14.8,17.35,151.0,False
2023,8,12,0.0,5.43,14.8,16.96,158.0,False
2023,8,13,6.0,3.54,15.5,16.63,154.0,False
2023,8,14,1.0,4.1,16.05,16.58,147.0,False
2023,8,15,6.0,6.67,16.35,16.56,139.0,False
2023,8,16,3.0,5.76,17.05,16.41,138.0,False
2023,8,17,7.0,11.18,16.9,16.11,139.0,False
2023,8,18,6.0,5.44,15.8,15.98,135.0,False
2023,8,19,4.0,6.23,16.6,16.16,137.0,False
2023,8,20,7.0,5.4,18.5,16.56,128.0,False
2023,8,21,6.0,3.32,16.4,16.53,124.0,False
2023,8,22,5.0,3.87,15.6,16.52,128.0,False
2023,8,23,2.0,9.47,14.6,16.66,131.0,False
2023,8,24,2.0,3.65,14.95,16.77,128.0,False
2023,8,25,6.0,5.2,15.9,16.55,127.0,False
2023,8,26,1.0,4.45,13.25,16.33,130.0,False
2023,8,27,6.0,4.12,13.85,16.2,125.0,False
2023,8,28,5.0,5.19,14.55,16.12,122.0,False
2023,8,29,1.0,3.74,14.35,16.01,124.0,False
2023,8,30,6.0,5.67,14.0,16.01,117.0,False
2023,8,31,6.0,5.18,15.9,16.05,113.0,False
2023,9,1,4.0,7.65,16.65,16.16,108.0,False
2023,9,2,5.0,9.42,18.3,16.29,106.0,False
2023,9,3,5.0,6.17,18.6,16.25,103.0,False
2023,9,4,2.0,4.5,17.8,16.1,101.0,False
2023,9,5,5.0,6.25,20.85,15.94,104.0,False
2023,9,6,0.0,5.52,16.2,15.82,132.0,False
2023,9,7,1.0,5.09,10.3,15.72,161.0,False
2023,9,8,6.0,2.73,11.55,15.71,161.0,False
2023,9,9,5.0,3.25,13.6,15.75,143.0,False
2023,9,10,6.0,2.18,14.2,15.73,133.0,False
2023,9,11,1.0,6.58,14.0,15.52,128.0,False
2023,9,12,1.0,5.64,11.25,15.17,126.0,False
2023,9,13,1.0,2.43,11.5,14.98,127.0,False
2023,9,14,5.0,5.35,12.6,15.01,124.0,False
2023,9,15,5.0,7.38,14.5,15.04,125.0,False
2023,9,16,6.0,6.92,14.7,15.05,122.0,False
2023,9,17,0.0,3.8,13.1,15.04,120.0,False
2023,9,18,0.0,2.42,13.3,15.07,117.0,False
2023,9,19,3.0,7.62,13.2,15.09,112.0,False
2023,9,20,3.0,6.87,14.35,15.45,107.0,False
2023,9,21,2.0,2.9,15.2,15.83,105.0,False
2023,9,22,1.0,4.85,13.95,15.67,129.0,False
2023,9,23,2.0,8.6,15.5,15.5,146.0,False
2023,9,24,2.0,9.22,15.3,15.39,171.0,False
2023,9,25,2.0,6.81,15.45,15.29,178.0,False
2023,9,26,2.0,5.67,14.9,15.24,157.0,False
2023,9,27,2.0,6.82,14.85,15.32,138.0,False
2023,9,28,3.0,5.47,14.6,15.37,128.0,False
2023,9,29,4.0,5.42,15.05,15.4,129.0,False
2023,9,30,5.0,4.57,15.85,15.48,124.0,False
2023,10,1,2.0,5.21,15.0,15.57,118.0,False
2023,10,2,5.0,7.13,16.25,15.64,115.0,False
2023,10,3,4.0,5.84,18.0,15.75,113.0,False
2023,10,4,4.0,9.01,18.25,15.85,110.0,False
2023,10,5,6.0,9.1,14.15,15.82,119.0,False
2023,10,6,7.0,11.75,10.6,15.71,112.0,False
2023,10,7,0.0,8.07,6.85,15.51,114.0,False
2023,10,8,1.0,5.13,7.7,15.03,113.0,False
2023,10,9,0.0,11.31,5.55,14.38,106.0,False
2023,10,10,0.0,7.95,5.65,13.83,101.0,False
2023,10,11,0.0,5.3,9.1,13.47,99.7,False
2023,10,12,1.0,4.44,9.9,13.15,96.9,False
2023,10,13,1.0,5.24,10.0,12.99,93.4,False
2023,10,14,1.0,5.88,9.15,12.81,91.6,False
2023,10,15,0.0,4.98,8.85,12.55,89.4,False
2023,10,16,0.0,3.9,6.9,12.28,87.3,False
2023,10,17,6.0,3.54,8.6,12.19,85.6,False
2023,10,18,3.0,5.0,9.9,12.09,83.9,False
2023,10,19,0.0,2.65,10.45,11.94,83.8,False
2023,10,20,0.0,4.44,6.8,12.01,85.5,False
2023,10,21,2.0,4.7,6.0,11.88,90.8,False
2023,10,22,6.0,3.72,6.2,11.48,95.0,False
2023,10,23,4.0,6.54,9.7,11.49,96.7,False
2023,10,24,4.0,5.05,10.5,11.53,96.2,False
2023,10,25,0.0,3.77,6.0,11.57,95.5,False
2023,10,26,1.0,7.22,5.7,11.6,96.5,False
2023,10,27,1.0,7.27,4.35,11.62,101.0,False
2023,10,28,7.0,10.0,2.1,10.99,109.0,False
2023,10,29,7.0,8.58,0.45,10.72,116.0,False
2023,10,30,7.0,8.22,-0.4,10.37,113.0,False
2023,10,31,0.0,5.18,-0.45,10.09,101.0,False
